Production_Date,Plant,Line,Shift,ECU_Serial_No,Product_Type,Operator_ID,Cycle_Time_Sec,Programming_Time_Sec,Voltage_Test_V,Current_Test_A,Functional_Test_Score,Downtime_Minutes,Defect_Type,Status,Rework_Required
2024-01-08 23:00:00,Stuttgart,SMT-01,C,ECU100191,Engine ECU,OP077,85.05,32.4,11.97,1.91,72,0,Solder Defect,Fail,Yes
2024-01-09 00:00:00,Munich,SMT-01,B,ECU100192,ABS ECU,OP087,93.12,27.21,11.91,1.79,100,0,None,Pass,No
2024-01-09 01:00:00,Munich,EOL-01,B,ECU100193,Body ECU,OP025,102.15,25.33,12.01,1.87,76,0,None,Pass,No
2024-01-09 02:00:00,Berlin,ASSY-01,B,ECU100194,ABS ECU,OP080,82.34,29.93,12.21,1.94,75,20,None,Pass,No
2024-01-09 03:00:00,Stuttgart,ASSY-01,C,ECU100195,Body ECU,OP056,100.07,21.61,12.19,2.0,80,0,None,Pass,No
2024-01-09 04:00:00,Berlin,ASSY-01,C,ECU100196,ABS ECU,OP048,85.87,16.72,12.1,1.85,74,5,None,Pass,No
2024-01-09 05:00:00,Berlin,SMT-01,B,ECU100197,Engine ECU,OP085,92.49,32.4,11.98,2.05,78,0,None,Pass,No
2024-01-09 06:00:00,Stuttgart,SMT-01,B,ECU100198,Engine ECU,OP010,77.72,26.96,11.9,1.63,73,0,None,Pass,No
2024-01-09 07:00:00,Munich,SMT-01,A,ECU100199,ABS ECU,OP041,81.95,28.79,12.07,1.74,81,0,None,Pass,No
2024-01-09 08:00:00,Munich,SMT-02,A,ECU100200,ABS ECU,OP083,98.02,30.96,12.25,1.69,79,0,None,Pass,No
2024-01-09 09:00:00,Stuttgart,SMT-02,B,ECU100201,Engine ECU,OP099,61.43,29.84,12.33,1.8,72,10,None,Pass,No
2024-01-09 10:00:00,Munich,EOL-01,B,ECU100202,Body ECU,OP059,93.41,26.93,11.68,1.82,92,0,None,Pass,No
2024-01-09 11:00:00,Stuttgart,SMT-01,C,ECU100203,Body ECU,OP028,89.55,37.84,11.98,1.71,76,0,None,Pass,No
2024-01-09 12:00:00,Stuttgart,ASSY-01,B,ECU100204,Body ECU,OP041,104.93,29.69,11.78,1.96,71,10,None,Pass,No
2024-01-09 13:00:00,Berlin,ASSY-01,A,ECU100205,Body ECU,OP066,97.07,41.03,11.63,1.29,94,0,None,Pass,No
2024-01-09 14:00:00,Stuttgart,EOL-01,A,ECU100206,ADAS ECU,OP051,87.12,26.24,12.29,1.96,100,0,None,Pass,No
2024-01-09 15:00:00,Berlin,ASSY-01,A,ECU100207,Body ECU,OP062,69.74,28.49,12.31,1.7,77,0,None,Pass,No
2024-01-09 16:00:00,Munich,EOL-01,A,ECU100208,ADAS ECU,OP030,78.03,30.1,11.95,1.86,82,0,None,Pass,No
2024-01-09 17:00:00,Munich,SMT-01,A,ECU100209,ADAS ECU,OP040,82.28,30.3,11.89,1.6,84,0,None,Pass,No
2024-01-09 18:00:00,Munich,ASSY-01,A,ECU100210,Engine ECU,OP040,102.9,33.96,11.91,1.83,100,5,None,Pass,No
2024-01-09 19:00:00,Munich,SMT-01,B,ECU100211,Engine ECU,OP069,94.61,20.68,11.56,1.83,70,0,None,Pass,No
2024-01-09 20:00:00,Berlin,SMT-02,A,ECU100212,ABS ECU,OP062,75.46,36.11,12.27,1.95,71,0,None,Pass,No
2024-01-09 21:00:00,Munich,ASSY-01,A,ECU100213,Body ECU,OP015,89.83,22.5,11.88,1.93,96,0,None,Pass,No
2024-01-09 22:00:00,Stuttgart,SMT-02,A,ECU100214,Body ECU,OP100,79.49,26.89,11.94,1.58,87,0,None,Pass,No
2024-01-09 23:00:00,Stuttgart,ASSY-01,A,ECU100215,Engine ECU,OP003,77.25,30.21,12.07,1.79,93,0,None,Pass,No
2024-01-10 00:00:00,Stuttgart,SMT-01,B,ECU100216,Engine ECU,OP024,92.54,31.64,11.49,1.93,96,0,None,Pass,No
2024-01-10 01:00:00,Berlin,EOL-01,C,ECU100217,Engine ECU,OP041,83.27,29.2,12.0,1.7,88,20,Sensor Failure,Fail,Yes
2024-01-10 02:00:00,Munich,SMT-01,C,ECU100218,ABS ECU,OP063,71.03,28.09,12.03,1.53,100,0,None,Pass,No
2024-01-10 03:00:00,Munich,SMT-01,C,ECU100219,Body ECU,OP048,94.92,30.03,11.86,1.8,76,0,None,Pass,No
2024-01-10 04:00:00,Munich,SMT-01,C,ECU100220,ABS ECU,OP061,86.82,28.41,12.53,1.58,99,0,None,Pass,No
2024-01-10 05:00:00,Berlin,ASSY-01,A,ECU100221,ADAS ECU,OP048,80.6,34.33,11.7,1.7,95,0,None,Pass,No
2024-01-10 06:00:00,Stuttgart,EOL-01,C,ECU100222,ADAS ECU,OP047,102.91,32.77,12.12,1.66,98,0,Solder Defect,Fail,Yes
2024-01-10 07:00:00,Stuttgart,SMT-02,C,ECU100223,Body ECU,OP056,97.77,31.79,11.74,1.75,91,0,None,Pass,No
2024-01-10 08:00:00,Munich,SMT-01,B,ECU100224,Engine ECU,OP076,86.46,34.09,12.07,1.96,71,0,None,Pass,No
2024-01-10 09:00:00,Stuttgart,ASSY-01,B,ECU100225,Engine ECU,OP008,64.46,31.39,11.72,1.88,85,0,None,Pass,No
2024-01-10 10:00:00,Stuttgart,SMT-02,B,ECU100226,ABS ECU,OP078,98.33,29.05,12.23,1.97,94,0,None,Pass,No
2024-01-10 11:00:00,Berlin,SMT-01,A,ECU100227,ADAS ECU,OP018,79.2,23.57,12.09,1.87,85,15,None,Pass,No
2024-01-10 12:00:00,Berlin,SMT-02,A,ECU100228,ADAS ECU,OP084,83.11,37.45,11.59,1.82,94,5,None,Pass,No
2024-01-10 13:00:00,Berlin,SMT-01,A,ECU100229,Body ECU,OP023,81.37,34.49,12.04,1.99,92,0,None,Pass,No
2024-01-10 14:00:00,Berlin,SMT-02,B,ECU100230,ADAS ECU,OP069,69.45,25.16,11.87,1.58,73,0,None,Pass,No
2024-01-10 15:00:00,Munich,SMT-02,C,ECU100231,Engine ECU,OP065,90.43,32.93,11.96,2.01,86,0,Sensor Failure,Fail,Yes
2024-01-10 16:00:00,Berlin,EOL-01,B,ECU100232,Engine ECU,OP046,74.89,31.84,11.58,1.88,83,0,None,Pass,No
2024-01-10 17:00:00,Stuttgart,EOL-01,A,ECU100233,Engine ECU,OP066,89.81,26.23,12.35,1.93,77,0,Sensor Failure,Fail,Yes
2024-01-10 18:00:00,Munich,SMT-01,B,ECU100234,Body ECU,OP080,73.77,35.54,11.76,1.71,78,0,None,Pass,No
2024-01-10 19:00:00,Stuttgart,ASSY-01,C,ECU100235,ABS ECU,OP069,79.55,30.66,11.94,1.67,77,0,None,Pass,No
2024-01-10 20:00:00,Stuttgart,EOL-01,A,ECU100236,ADAS ECU,OP022,89.38,25.41,11.78,1.8,100,0,None,Pass,No
2024-01-10 21:00:00,Stuttgart,SMT-02,C,ECU100237,Body ECU,OP065,86.48,25.13,11.94,1.62,87,0,Sensor Failure,Fail,Yes
2024-01-10 22:00:00,Berlin,EOL-01,C,ECU100238,ABS ECU,OP012,92.46,31.66,11.97,1.73,76,10,None,Pass,No
2024-01-10 23:00:00,Berlin,EOL-01,A,ECU100239,Body ECU,OP019,93.37,26.18,11.98,1.74,95,0,None,Pass,No
2024-01-11 00:00:00,Munich,SMT-01,C,ECU100240,ADAS ECU,OP022,100.99,27.06,12.35,1.73,82,20,None,Pass,No
2024-01-11 01:00:00,Munich,EOL-01,B,ECU100241,Engine ECU,OP055,84.99,31.7,11.97,1.69,70,0,None,Pass,No
2024-01-11 02:00:00,Berlin,EOL-01,C,ECU100242,ABS ECU,OP062,99.48,27.36,12.4,1.56,90,0,None,Pass,No
2024-01-11 03:00:00,Stuttgart,SMT-02,C,ECU100243,ABS ECU,OP051,81.13,28.12,11.65,1.87,98,0,None,Pass,No
2024-01-11 04:00:00,Munich,EOL-01,C,ECU100244,Body ECU,OP048,94.33,26.84,12.3,1.83,77,0,None,Pass,No
2024-01-11 05:00:00,Berlin,SMT-02,B,ECU100245,Body ECU,OP017,98.48,32.69,12.25,1.62,78,0,None,Pass,No
2024-01-11 06:00:00,Berlin,EOL-01,C,ECU100246,Engine ECU,OP013,98.44,34.95,12.27,1.85,95,0,None,Pass,No
2024-01-11 07:00:00,Berlin,EOL-01,C,ECU100247,Body ECU,OP028,67.49,23.17,12.53,1.75,88,0,None,Pass,No
2024-01-11 08:00:00,Stuttgart,ASSY-01,B,ECU100248,ADAS ECU,OP067,47.26,26.06,11.37,1.66,93,0,None,Pass,No
2024-01-11 09:00:00,Berlin,EOL-01,A,ECU100249,ADAS ECU,OP005,91.66,21.01,11.48,1.89,84,0,None,Pass,No
2024-01-11 10:00:00,Berlin,SMT-02,A,ECU100250,ADAS ECU,OP100,85.03,30.51,12.01,1.8,72,5,None,Pass,No
2024-01-11 11:00:00,Berlin,SMT-02,A,ECU100251,ADAS ECU,OP060,88.36,30.82,11.48,2.0,93,0,None,Pass,No
2024-01-11 12:00:00,Berlin,SMT-01,C,ECU100252,Engine ECU,OP015,86.1,26.2,11.5,1.69,96,15,None,Pass,No
2024-01-11 13:00:00,Munich,SMT-01,A,ECU100253,Engine ECU,OP081,80.93,28.25,11.94,1.86,90,0,None,Pass,No
2024-01-11 14:00:00,Munich,ASSY-01,B,ECU100254,Engine ECU,OP044,91.87,31.83,11.88,2.03,92,0,None,Pass,No
2024-01-11 15:00:00,Berlin,SMT-02,C,ECU100255,Body ECU,OP046,89.07,36.21,11.55,1.81,80,0,None,Pass,No
2024-01-11 16:00:00,Stuttgart,SMT-02,C,ECU100256,Engine ECU,OP029,83.74,27.04,11.84,1.64,83,0,None,Pass,No
2024-01-11 17:00:00,Munich,SMT-02,C,ECU100257,ABS ECU,OP068,85.35,30.44,12.19,1.72,81,0,None,Pass,No
2024-01-11 18:00:00,Berlin,ASSY-01,A,ECU100258,ABS ECU,OP096,92.4,32.18,12.12,2.01,97,5,None,Pass,No
2024-01-11 19:00:00,Munich,SMT-02,A,ECU100259,ABS ECU,OP049,77.87,37.19,12.18,2.0,91,0,None,Pass,No
2024-01-11 20:00:00,Munich,SMT-01,A,ECU100260,Body ECU,OP043,71.66,31.61,11.88,1.72,74,10,None,Pass,No
2024-01-11 21:00:00,Stuttgart,ASSY-01,C,ECU100261,Body ECU,OP068,71.47,37.64,12.3,1.68,71,0,None,Pass,No
2024-01-11 22:00:00,Berlin,SMT-01,B,ECU100262,Engine ECU,OP077,78.9,24.23,12.46,1.91,94,5,None,Pass,No
2024-01-11 23:00:00,Berlin,SMT-01,C,ECU100263,ADAS ECU,OP020,102.81,31.65,12.05,1.67,92,5,None,Pass,No
2024-01-12 00:00:00,Stuttgart,ASSY-01,B,ECU100264,ABS ECU,OP018,86.59,28.92,11.88,1.81,76,0,None,Pass,No
2024-01-12 01:00:00,Stuttgart,EOL-01,C,ECU100265,Body ECU,OP064,76.85,29.9,11.99,1.4,74,0,None,Pass,No
2024-01-12 02:00:00,Berlin,EOL-01,B,ECU100266,ABS ECU,OP049,87.43,25.14,11.69,2.03,72,0,None,Pass,No
2024-01-12 03:00:00,Berlin,SMT-01,C,ECU100267,Engine ECU,OP042,72.47,34.89,11.91,1.83,94,0,None,Pass,No
2024-01-12 04:00:00,Stuttgart,EOL-01,C,ECU100268,Body ECU,OP012,82.77,32.33,12.15,1.73,99,0,None,Pass,No
2024-01-12 05:00:00,Munich,SMT-02,B,ECU100269,ADAS ECU,OP089,80.07,30.85,12.09,1.85,79,0,None,Pass,No
2024-01-12 06:00:00,Munich,ASSY-01,B,ECU100270,ADAS ECU,OP094,69.12,23.15,12.12,1.9,80,30,None,Pass,No
2024-01-12 07:00:00,Stuttgart,SMT-01,B,ECU100271,Body ECU,OP079,98.12,33.65,11.59,1.54,77,30,Sensor Failure,Fail,Yes
2024-01-12 08:00:00,Munich,SMT-02,B,ECU100272,ADAS ECU,OP036,80.48,27.34,12.17,1.67,75,0,Sensor Failure,Fail,Yes
2024-01-12 09:00:00,Stuttgart,EOL-01,B,ECU100273,Engine ECU,OP008,84.54,26.86,11.86,1.74,97,10,None,Pass,No
2024-01-12 10:00:00,Munich,SMT-02,B,ECU100274,ADAS ECU,OP028,93.36,23.97,11.94,1.59,81,10,None,Pass,No
2024-01-12 11:00:00,Munich,EOL-01,B,ECU100275,ABS ECU,OP086,89.22,28.67,11.82,1.73,82,20,None,Pass,No
2024-01-12 12:00:00,Berlin,SMT-01,B,ECU100276,ABS ECU,OP060,85.93,27.79,12.38,1.73,71,0,None,Pass,No
2024-01-12 13:00:00,Berlin,SMT-02,C,ECU100277,ABS ECU,OP049,82.14,35.37,11.67,1.68,100,15,None,Pass,No
2024-01-12 14:00:00,Munich,ASSY-01,B,ECU100278,Body ECU,OP038,93.74,25.98,11.97,1.71,92,0,None,Pass,No
2024-01-12 15:00:00,Munich,SMT-01,B,ECU100279,Body ECU,OP080,84.91,27.12,11.67,1.76,90,0,None,Pass,No
2024-01-12 16:00:00,Berlin,SMT-02,C,ECU100280,Body ECU,OP058,86.73,27.64,12.24,1.54,85,0,None,Pass,No
2024-01-12 17:00:00,Berlin,SMT-02,C,ECU100281,Body ECU,OP005,98.35,26.72,12.03,1.92,93,0,None,Pass,No
2024-01-12 18:00:00,Berlin,EOL-01,A,ECU100282,Body ECU,OP046,99.03,24.69,11.73,1.86,91,0,Programming Error,Fail,Yes
2024-01-12 19:00:00,Stuttgart,SMT-01,A,ECU100283,Engine ECU,OP098,88.22,32.6,12.02,1.74,95,5,None,Pass,No
2024-01-12 20:00:00,Munich,SMT-01,B,ECU100284,Body ECU,OP075,86.26,29.31,11.79,1.8,82,0,None,Pass,No
2024-01-12 21:00:00,Berlin,SMT-01,B,ECU100285,ADAS ECU,OP002,92.87,27.84,12.21,1.79,78,0,None,Pass,No
2024-01-12 22:00:00,Munich,SMT-01,A,ECU100286,Engine ECU,OP089,81.98,27.39,12.51,2.08,82,0,None,Pass,No
2024-01-12 23:00:00,Stuttgart,EOL-01,A,ECU100287,Body ECU,OP025,82.01,30.5,11.67,1.69,84,0,None,Pass,No
2024-01-13 00:00:00,Stuttgart,ASSY-01,B,ECU100288,ADAS ECU,OP001,84.25,27.42,12.35,1.84,77,0,None,Pass,No
2024-01-13 01:00:00,Berlin,SMT-01,A,ECU100289,Engine ECU,OP095,72.78,29.73,12.31,1.43,92,10,Programming Error,Fail,Yes
2024-01-13 02:00:00,Stuttgart,EOL-01,B,ECU100290,ABS ECU,OP069,113.35,31.91,11.92,1.84,86,0,None,Pass,No
2024-01-13 03:00:00,Munich,ASSY-01,C,ECU100291,Engine ECU,OP040,80.2,31.38,12.18,1.73,79,0,None,Pass,No
2024-01-13 04:00:00,Berlin,ASSY-01,C,ECU100292,Body ECU,OP068,90.61,35.75,12.06,1.85,78,0,None,Pass,No
2024-01-13 05:00:00,Munich,EOL-01,A,ECU100293,Engine ECU,OP069,84.8,33.91,11.99,1.83,93,0,None,Pass,No
2024-01-13 06:00:00,Munich,SMT-01,C,ECU100294,Engine ECU,OP069,93.26,31.32,11.88,1.79,86,0,None,Pass,No
2024-01-13 07:00:00,Stuttgart,ASSY-01,C,ECU100295,ABS ECU,OP016,80.39,31.53,12.18,1.82,98,0,Solder Defect,Fail,Yes
2024-01-13 08:00:00,Stuttgart,SMT-01,C,ECU100296,Engine ECU,OP054,87.6,37.84,11.87,1.92,86,0,None,Pass,No
2024-01-13 09:00:00,Stuttgart,SMT-01,C,ECU100297,Engine ECU,OP063,74.8,26.81,12.25,1.76,88,0,None,Pass,No
2024-01-13 10:00:00,Stuttgart,SMT-02,B,ECU100298,ABS ECU,OP018,99.57,31.99,11.78,1.75,88,0,None,Pass,No
2024-01-13 11:00:00,Stuttgart,SMT-01,B,ECU100299,Body ECU,OP017,92.94,26.55,12.52,1.95,71,0,None,Pass,No
2024-01-13 12:00:00,Berlin,SMT-02,A,ECU100300,ADAS ECU,OP099,68.0,33.33,11.72,1.82,80,0,None,Pass,No
2024-01-13 13:00:00,Munich,ASSY-01,C,ECU100301,Engine ECU,OP082,85.17,32.55,12.71,1.69,77,0,None,Pass,No
2024-01-13 14:00:00,Munich,EOL-01,C,ECU100302,ABS ECU,OP004,68.31,29.02,11.91,1.87,90,0,None,Pass,No
2024-01-13 15:00:00,Munich,SMT-02,C,ECU100303,Engine ECU,OP095,75.41,35.19,12.19,1.76,86,0,None,Pass,No
2024-01-13 16:00:00,Munich,EOL-01,A,ECU100304,Body ECU,OP095,96.05,30.24,12.25,1.6,70,0,None,Pass,No
2024-01-13 17:00:00,Stuttgart,ASSY-01,B,ECU100305,Body ECU,OP009,55.17,31.34,12.05,1.87,87,15,None,Pass,No
2024-01-13 18:00:00,Munich,SMT-01,C,ECU100306,ABS ECU,OP031,97.54,23.54,12.28,1.74,76,10,None,Pass,No
2024-01-13 19:00:00,Berlin,ASSY-01,B,ECU100307,ADAS ECU,OP005,89.55,39.01,11.85,1.52,78,0,None,Pass,No
2024-01-13 20:00:00,Berlin,EOL-01,A,ECU100308,ADAS ECU,OP100,84.04,25.87,11.69,1.6,94,0,None,Pass,No
2024-01-13 21:00:00,Munich,ASSY-01,B,ECU100309,Engine ECU,OP016,95.53,25.03,12.01,1.89,78,0,None,Pass,No
2024-01-13 22:00:00,Munich,SMT-01,C,ECU100310,ABS ECU,OP042,117.43,32.49,12.19,1.84,79,0,None,Pass,No
2024-01-13 23:00:00,Berlin,ASSY-01,B,ECU100311,ADAS ECU,OP041,69.05,30.69,11.85,1.77,85,0,None,Pass,No
2024-01-14 00:00:00,Berlin,SMT-01,B,ECU100312,Body ECU,OP080,105.32,23.87,12.07,1.87,80,0,None,Pass,No
2024-01-14 01:00:00,Stuttgart,SMT-02,A,ECU100313,ADAS ECU,OP084,96.6,26.57,11.67,1.89,75,20,None,Pass,No
2024-01-14 02:00:00,Berlin,EOL-01,A,ECU100314,ABS ECU,OP030,76.54,28.38,12.06,1.92,96,0,None,Pass,No
2024-01-14 03:00:00,Stuttgart,SMT-01,A,ECU100315,Body ECU,OP026,91.3,27.03,11.89,1.91,81,0,None,Pass,No
2024-01-14 04:00:00,Stuttgart,SMT-01,A,ECU100316,Engine ECU,OP049,71.65,30.79,12.05,1.71,90,0,None,Pass,No
2024-01-14 05:00:00,Stuttgart,ASSY-01,B,ECU100317,Body ECU,OP031,79.09,33.72,12.03,1.45,97,0,Communication Failure,Fail,Yes
2024-01-14 06:00:00,Stuttgart,SMT-02,B,ECU100318,ADAS ECU,OP050,59.74,38.79,11.76,1.72,79,10,None,Pass,No
2024-01-14 07:00:00,Stuttgart,SMT-01,A,ECU100319,ADAS ECU,OP015,68.82,23.88,12.04,2.16,85,5,None,Pass,No
2024-01-14 08:00:00,Munich,SMT-02,A,ECU100320,ADAS ECU,OP052,89.58,29.74,11.87,1.91,95,0,None,Pass,No
2024-01-14 09:00:00,Berlin,SMT-02,C,ECU100321,Engine ECU,OP038,90.64,30.34,12.23,1.74,99,5,None,Pass,No
2024-01-14 10:00:00,Stuttgart,ASSY-01,C,ECU100322,ADAS ECU,OP038,90.51,30.28,12.23,1.73,96,0,None,Pass,No
2024-01-14 11:00:00,Berlin,SMT-01,A,ECU100323,ABS ECU,OP060,92.63,30.8,12.05,1.99,93,0,None,Pass,No
2024-01-14 12:00:00,Berlin,ASSY-01,B,ECU100324,Engine ECU,OP020,86.42,30.33,12.02,1.63,91,0,None,Pass,No
2024-01-14 13:00:00,Stuttgart,EOL-01,A,ECU100325,Body ECU,OP099,93.14,34.65,12.19,1.9,93,5,None,Pass,No
2024-01-14 14:00:00,Munich,EOL-01,B,ECU100326,ADAS ECU,OP087,97.88,31.55,12.24,1.59,83,0,None,Pass,No
2024-01-14 15:00:00,Stuttgart,SMT-01,B,ECU100327,ABS ECU,OP044,87.96,23.95,12.39,1.97,86,0,None,Pass,No
2024-01-14 16:00:00,Munich,SMT-02,C,ECU100328,ABS ECU,OP089,79.79,24.73,11.94,1.79,89,0,None,Pass,No
2024-01-14 17:00:00,Berlin,SMT-01,A,ECU100329,Engine ECU,OP063,83.26,33.63,11.69,1.94,95,20,None,Pass,No
2024-01-14 18:00:00,Munich,SMT-01,A,ECU100330,ABS ECU,OP050,74.97,31.97,12.24,1.73,74,0,None,Pass,No
2024-01-14 19:00:00,Munich,EOL-01,B,ECU100331,Engine ECU,OP022,95.22,28.9,12.4,2.1,73,0,None,Pass,No
2024-01-14 20:00:00,Munich,EOL-01,A,ECU100332,Engine ECU,OP072,65.73,31.89,12.02,1.84,98,0,None,Pass,No
2024-01-14 21:00:00,Berlin,SMT-02,C,ECU100333,Engine ECU,OP054,83.09,32.45,11.99,1.89,91,0,None,Pass,No
2024-01-14 22:00:00,Berlin,SMT-02,C,ECU100334,Body ECU,OP009,91.83,34.04,12.4,1.97,82,5,None,Pass,No
2024-01-14 23:00:00,Munich,SMT-01,A,ECU100335,Body ECU,OP015,72.76,29.08,11.73,2.06,76,0,None,Pass,No
2024-01-15 00:00:00,Munich,ASSY-01,A,ECU100336,ABS ECU,OP048,68.22,33.19,11.92,1.76,80,0,None,Pass,No
2024-01-15 01:00:00,Stuttgart,SMT-01,C,ECU100337,Body ECU,OP020,57.64,29.49,11.84,1.82,80,5,None,Pass,No
2024-01-15 02:00:00,Munich,SMT-02,A,ECU100338,Engine ECU,OP035,81.59,24.11,12.01,1.86,93,0,None,Pass,No
2024-01-15 03:00:00,Stuttgart,ASSY-01,B,ECU100339,Engine ECU,OP067,71.28,31.55,12.26,1.99,93,0,None,Pass,No
2024-01-15 04:00:00,Munich,EOL-01,A,ECU100340,Body ECU,OP060,95.52,35.06,11.69,1.93,90,0,None,Pass,No
2024-01-15 05:00:00,Stuttgart,SMT-02,B,ECU100341,ABS ECU,OP098,66.38,33.12,12.26,1.53,93,0,None,Pass,No
2024-01-15 06:00:00,Berlin,SMT-02,A,ECU100342,Engine ECU,OP034,91.34,34.8,11.79,1.59,81,0,None,Pass,No
2024-01-15 07:00:00,Munich,ASSY-01,A,ECU100343,Body ECU,OP100,69.38,30.7,12.11,1.91,72,0,None,Pass,No
2024-01-15 08:00:00,Munich,SMT-02,C,ECU100344,ADAS ECU,OP099,66.84,26.62,11.43,2.05,81,0,None,Pass,No
2024-01-15 09:00:00,Munich,SMT-02,B,ECU100345,ABS ECU,OP073,70.56,30.77,11.49,1.73,72,0,None,Pass,No
2024-01-15 10:00:00,Munich,SMT-02,C,ECU100346,ABS ECU,OP094,97.9,28.5,11.96,1.89,70,30,None,Pass,No
2024-01-15 11:00:00,Stuttgart,SMT-02,A,ECU100347,ABS ECU,OP054,70.57,31.31,12.32,1.73,79,15,None,Pass,No
2024-01-15 12:00:00,Munich,SMT-02,C,ECU100348,ADAS ECU,OP090,98.7,30.23,12.26,1.82,70,0,None,Pass,No
2024-01-15 13:00:00,Berlin,SMT-02,A,ECU100349,Engine ECU,OP012,87.43,34.12,11.6,1.69,70,0,None,Pass,No
2024-01-15 14:00:00,Berlin,SMT-02,A,ECU100350,ABS ECU,OP088,78.78,24.47,12.28,1.72,95,0,None,Pass,No
2024-01-15 15:00:00,Munich,SMT-02,A,ECU100351,Body ECU,OP019,72.37,20.65,12.13,1.78,80,0,None,Pass,No
2024-01-15 16:00:00,Berlin,EOL-01,B,ECU100352,ABS ECU,OP080,107.85,30.31,12.11,1.84,85,0,None,Pass,No
2024-01-15 17:00:00,Munich,SMT-02,B,ECU100353,Body ECU,OP026,77.94,28.58,12.57,2.03,72,0,Solder Defect,Fail,Yes
2024-01-15 18:00:00,Munich,EOL-01,B,ECU100354,ABS ECU,OP023,77.99,27.92,11.84,1.68,93,0,None,Pass,No
2024-01-15 19:00:00,Berlin,EOL-01,C,ECU100355,Body ECU,OP033,102.41,27.17,12.24,2.02,94,0,None,Pass,No
2024-01-15 20:00:00,Munich,SMT-01,A,ECU100356,Body ECU,OP057,104.54,29.86,12.01,1.91,72,0,None,Pass,No
2024-01-15 21:00:00,Berlin,SMT-01,C,ECU100357,Body ECU,OP030,83.32,31.65,12.41,1.7,98,0,None,Pass,No
2024-01-15 22:00:00,Stuttgart,EOL-01,C,ECU100358,ADAS ECU,OP023,99.21,32.2,12.09,1.7,98,0,None,Pass,No
2024-01-15 23:00:00,Munich,EOL-01,A,ECU100359,ADAS ECU,OP074,77.65,18.61,11.87,1.62,77,0,None,Pass,No
2024-01-16 00:00:00,Stuttgart,SMT-02,C,ECU100360,ADAS ECU,OP036,111.96,29.59,11.84,1.68,96,0,Programming Error,Fail,Yes
2024-01-16 01:00:00,Berlin,SMT-01,A,ECU100361,Engine ECU,OP095,69.26,22.87,12.06,1.57,82,20,None,Pass,No
2024-01-16 02:00:00,Stuttgart,ASSY-01,A,ECU100362,Body ECU,OP086,74.03,33.56,11.8,1.8,85,0,None,Pass,No
2024-01-16 03:00:00,Stuttgart,SMT-01,A,ECU100363,Engine ECU,OP043,100.75,32.49,11.27,1.74,84,0,None,Pass,No
2024-01-16 04:00:00,Berlin,EOL-01,A,ECU100364,ADAS ECU,OP066,81.53,25.74,12.33,1.69,79,0,None,Pass,No
2024-01-16 05:00:00,Stuttgart,EOL-01,C,ECU100365,Body ECU,OP053,101.47,30.35,12.28,1.98,86,0,None,Pass,No
2024-01-16 06:00:00,Stuttgart,SMT-02,C,ECU100366,Engine ECU,OP087,79.41,21.99,12.0,1.82,72,0,None,Pass,No
2024-01-16 07:00:00,Berlin,SMT-02,C,ECU100367,ADAS ECU,OP099,92.91,31.75,12.18,1.84,83,20,None,Pass,No
2024-01-16 08:00:00,Stuttgart,SMT-01,B,ECU100368,Engine ECU,OP060,76.68,31.81,12.19,1.95,70,5,None,Pass,No
2024-01-16 09:00:00,Berlin,SMT-02,C,ECU100369,Engine ECU,OP037,84.09,33.03,12.01,1.63,95,0,None,Pass,No
2024-01-16 10:00:00,Stuttgart,ASSY-01,C,ECU100370,ADAS ECU,OP061,69.63,32.49,11.56,1.77,78,5,None,Pass,No
2024-01-16 11:00:00,Berlin,ASSY-01,B,ECU100371,Body ECU,OP096,84.43,27.85,12.09,1.96,88,0,None,Pass,No
2024-01-16 12:00:00,Berlin,SMT-02,A,ECU100372,ABS ECU,OP053,74.47,25.88,11.94,1.58,95,0,None,Pass,No
2024-01-16 13:00:00,Stuttgart,ASSY-01,A,ECU100373,ABS ECU,OP012,109.87,27.21,12.5,1.85,99,0,None,Pass,No
2024-01-16 14:00:00,Stuttgart,ASSY-01,A,ECU100374,Engine ECU,OP035,81.15,29.5,12.16,2.02,79,0,None,Pass,No
2024-01-16 15:00:00,Stuttgart,SMT-01,B,ECU100375,Engine ECU,OP067,70.63,24.94,12.17,1.53,100,0,None,Pass,No
2024-01-16 16:00:00,Munich,ASSY-01,C,ECU100376,Engine ECU,OP098,93.3,28.62,12.37,2.02,90,0,None,Pass,No
2024-01-16 17:00:00,Munich,EOL-01,C,ECU100377,Body ECU,OP038,70.51,28.62,12.03,1.92,80,5,None,Pass,No
2024-01-16 18:00:00,Munich,EOL-01,C,ECU100378,Engine ECU,OP024,95.52,34.47,12.5,1.83,95,0,None,Pass,No
2024-01-16 19:00:00,Berlin,SMT-01,C,ECU100379,Engine ECU,OP081,78.31,31.88,11.74,1.97,95,0,None,Pass,No
2024-01-16 20:00:00,Stuttgart,SMT-02,B,ECU100380,Engine ECU,OP040,84.55,27.12,11.97,1.86,83,0,None,Pass,No
2024-01-16 21:00:00,Berlin,SMT-01,C,ECU100381,ADAS ECU,OP065,82.72,31.17,12.34,1.65,85,0,None,Pass,No
2024-01-16 22:00:00,Munich,SMT-02,A,ECU100382,ABS ECU,OP057,81.95,31.68,11.69,1.74,76,0,None,Pass,No
