Production_Date,Plant,Line,Shift,ECU_Serial_No,Product_Type,Supplier,Operator_ID,Cycle_Time_Sec,Programming_Time_Sec,Voltage_Test_V,Current_Test_A,Functional_Test_Score,Temperature_C,Humidity_Percent,Downtime_Minutes,Defect_Type,Status,Rework_Required,Production_Cost_EUR,Selling_Price_EUR
2023-01-07 03:00:00,Ingolstadt,EOL-01,B,ECU100147,Battery ECU,Bosch,OP0164,55.43,48.96,12.28,1.8,97,25.0,35,0,None,Pass,No,111.27,171.11
2023-01-07 04:00:00,Munich,EOL-01,C,ECU100148,Battery ECU,Hella,OP0148,77.57,36.81,12.16,1.49,68,20.2,32,0,None,Pass,No,105.83,165.34
2023-01-07 05:00:00,Stuttgart,EOL-01,C,ECU100149,Transmission ECU,Continental,OP0043,77.33,36.86,11.45,1.6,73,28.1,59,0,None,Pass,No,125.44,212.86
2023-01-07 06:00:00,Hanover,SMT-01,A,ECU100150,Body ECU,ZF,OP0136,99.37,43.28,11.79,1.57,85,20.7,71,0,None,Pass,No,106.44,171.42
2023-01-07 07:00:00,Stuttgart,SMT-02,A,ECU100151,ADAS ECU,Continental,OP0246,86.83,33.81,12.12,1.39,65,22.2,41,45,None,Pass,No,145.36,223.99
2023-01-07 08:00:00,Munich,ASSY-01,A,ECU100152,Engine ECU,ZF,OP0218,106.36,32.08,12.16,1.77,89,18.9,35,0,Solder Defect,Fail,Yes,107.14,168.67
2023-01-07 09:00:00,Ingolstadt,SMT-03,A,ECU100153,Body ECU,Hella,OP0281,57.63,27.89,11.76,2.0,96,29.0,54,0,None,Pass,No,124.15,168.7
2023-01-07 10:00:00,Nuremberg,EOL-01,B,ECU100154,ABS ECU,Infineon,OP0234,123.88,35.37,11.83,1.7,81,26.1,56,0,None,Pass,No,121.56,178.47
2023-01-07 11:00:00,Stuttgart,SMT-01,B,ECU100155,ADAS ECU,Bosch,OP0263,108.64,37.31,11.91,1.69,78,35.4,64,0,None,Pass,No,137.4,226.45
2023-01-07 12:00:00,Bremen,EOL-02,A,ECU100156,ABS ECU,Hella,OP0115,96.43,31.87,12.42,1.56,85,30.3,78,20,None,Pass,No,115.98,184.15
2023-01-07 13:00:00,Dresden,ASSY-01,A,ECU100157,Engine ECU,Continental,OP0189,84.8,43.46,12.03,1.96,67,21.8,64,0,None,Pass,No,112.95,188.34
2023-01-07 14:00:00,Stuttgart,ASSY-01,A,ECU100158,ABS ECU,Valeo,OP0197,101.83,23.27,11.68,1.94,100,16.2,36,0,None,Pass,No,134.2,215.78
2023-01-07 15:00:00,Dresden,ASSY-01,B,ECU100159,Transmission ECU,ZF,OP0038,91.33,39.73,11.74,1.78,65,20.9,49,20,None,Pass,No,110.63,175.93
2023-01-07 16:00:00,Wolfsburg,SMT-01,B,ECU100160,ADAS ECU,ZF,OP0012,87.02,28.69,11.97,1.82,81,23.2,72,0,None,Pass,No,122.46,149.65
2023-01-07 17:00:00,Bremen,SMT-03,B,ECU100161,ABS ECU,Continental,OP0124,101.21,39.89,11.56,1.45,86,15.0,39,0,None,Pass,No,134.86,185.81
2023-01-07 18:00:00,Bremen,EOL-01,B,ECU100162,ADAS ECU,Bosch,OP0044,103.02,35.82,11.68,1.75,95,19.8,40,0,Sensor Failure,Fail,Yes,155.54,198.75
2023-01-07 19:00:00,Leipzig,ASSY-01,B,ECU100163,Engine ECU,Hella,OP0014,95.33,35.9,12.06,1.83,75,29.1,70,30,None,Pass,No,90.9,111.35
2023-01-07 20:00:00,Munich,SMT-01,B,ECU100164,Transmission ECU,Continental,OP0052,82.83,38.38,12.04,1.82,68,19.7,36,0,None,Pass,No,142.38,252.63
2023-01-07 21:00:00,Regensburg,EOL-02,A,ECU100165,ADAS ECU,Hella,OP0245,88.19,39.74,12.42,1.76,83,19.6,45,0,None,Pass,No,83.13,135.27
2023-01-07 22:00:00,Wolfsburg,SMT-02,B,ECU100166,Engine ECU,Bosch,OP0180,69.8,33.29,11.7,1.83,95,26.6,32,30,None,Pass,No,87.02,143.24
2023-01-07 23:00:00,Stuttgart,EOL-02,A,ECU100167,ABS ECU,Valeo,OP0130,68.96,37.21,12.05,1.95,91,21.3,54,0,None,Pass,No,127.24,182.82
2023-01-08 00:00:00,Munich,SMT-01,A,ECU100168,Battery ECU,Hella,OP0100,80.97,39.32,12.45,1.79,82,24.1,52,0,None,Pass,No,84.07,120.52
2023-01-08 01:00:00,Leipzig,SMT-01,C,ECU100169,ADAS ECU,Bosch,OP0284,104.55,44.4,12.31,1.69,78,26.0,57,5,None,Pass,No,60.51,74.08
2023-01-08 02:00:00,Bremen,SMT-01,A,ECU100170,ABS ECU,Continental,OP0111,91.77,38.11,12.49,1.97,69,20.9,50,0,Component Missing,Fail,Yes,122.0,150.17
2023-01-08 03:00:00,Munich,ASSY-01,B,ECU100171,ADAS ECU,Infineon,OP0288,104.3,32.76,11.53,2.08,87,27.9,33,0,None,Pass,No,119.02,153.08
2023-01-08 04:00:00,Ingolstadt,SMT-01,B,ECU100172,ABS ECU,Valeo,OP0092,109.37,46.29,12.2,1.75,90,27.5,72,45,Sensor Failure,Fail,Yes,89.95,159.38
2023-01-08 05:00:00,Stuttgart,SMT-02,A,ECU100173,Engine ECU,Valeo,OP0076,95.44,42.84,11.62,1.87,75,25.6,74,15,None,Pass,No,89.2,122.56
2023-01-08 06:00:00,Bremen,ASSY-01,A,ECU100174,Transmission ECU,Valeo,OP0205,74.45,40.98,12.73,1.87,91,31.6,72,5,None,Pass,No,119.99,144.65
2023-01-08 07:00:00,Stuttgart,EOL-02,B,ECU100175,ABS ECU,ZF,OP0022,102.19,36.74,12.29,1.65,84,28.4,37,0,None,Pass,No,134.35,235.3
2023-01-08 08:00:00,Bremen,SMT-02,A,ECU100176,Transmission ECU,Infineon,OP0170,72.98,34.72,12.24,1.93,78,22.6,79,0,None,Pass,No,110.69,181.02
2023-01-08 09:00:00,Wolfsburg,ASSY-02,A,ECU100177,ADAS ECU,Bosch,OP0157,81.98,25.76,11.8,1.53,92,20.2,59,0,None,Pass,No,134.54,207.11
2023-01-08 10:00:00,Nuremberg,EOL-02,C,ECU100178,Engine ECU,Hella,OP0222,110.34,42.25,12.1,1.64,69,24.8,65,0,None,Pass,No,121.05,159.45
2023-01-08 11:00:00,Munich,SMT-01,B,ECU100179,Transmission ECU,Continental,OP0068,89.92,16.58,12.14,1.76,97,23.7,60,0,None,Pass,No,102.08,162.07
2023-01-08 12:00:00,Wolfsburg,EOL-01,A,ECU100180,ABS ECU,Valeo,OP0161,96.92,36.3,11.8,1.99,95,23.7,61,0,None,Pass,No,67.8,92.31
2023-01-08 13:00:00,Munich,EOL-01,A,ECU100181,Body ECU,Valeo,OP0174,59.39,33.29,12.02,1.94,90,21.2,66,0,None,Pass,No,96.3,154.24
2023-01-08 14:00:00,Hanover,ASSY-01,B,ECU100182,Transmission ECU,Valeo,OP0038,85.24,38.2,11.23,1.79,71,24.2,65,0,None,Pass,No,122.03,198.08
2023-01-08 15:00:00,Hanover,EOL-01,A,ECU100183,Battery ECU,Bosch,OP0026,94.23,33.47,12.57,2.06,98,31.8,79,0,None,Pass,No,100.46,137.25
2023-01-08 16:00:00,Stuttgart,EOL-02,A,ECU100184,Engine ECU,Continental,OP0254,91.43,35.9,12.17,1.62,67,27.4,65,0,None,Pass,No,142.81,192.51
2023-01-08 17:00:00,Bremen,ASSY-01,B,ECU100185,Engine ECU,Bosch,OP0299,101.82,31.88,11.86,1.77,88,24.7,67,0,None,Pass,No,132.33,212.57
2023-01-08 18:00:00,Regensburg,EOL-02,A,ECU100186,ADAS ECU,Continental,OP0283,80.5,35.79,12.24,1.97,71,30.2,63,0,None,Pass,No,119.06,197.28
2023-01-08 19:00:00,Leipzig,SMT-01,B,ECU100187,ABS ECU,Hella,OP0247,107.21,30.36,11.47,1.65,92,27.6,59,0,None,Pass,No,111.66,144.34
2023-01-08 20:00:00,Leipzig,SMT-03,B,ECU100188,ADAS ECU,ZF,OP0011,83.06,34.76,12.31,1.87,96,22.4,56,0,None,Pass,No,112.91,202.4
2023-01-08 21:00:00,Stuttgart,SMT-03,A,ECU100189,Engine ECU,Continental,OP0238,90.34,30.04,11.96,1.96,71,23.7,37,0,None,Pass,No,95.46,117.11
2023-01-08 22:00:00,Munich,SMT-02,A,ECU100190,ADAS ECU,Infineon,OP0107,75.19,45.66,11.46,1.48,73,28.5,63,0,None,Pass,No,87.41,109.7
2023-01-08 23:00:00,Hanover,SMT-01,B,ECU100191,Engine ECU,Bosch,OP0001,98.3,25.52,12.0,1.55,79,25.2,44,5,None,Pass,No,126.63,176.02
2023-01-09 00:00:00,Hanover,EOL-01,B,ECU100192,Transmission ECU,Bosch,OP0011,78.62,29.38,12.28,1.77,73,26.1,58,0,None,Pass,No,112.37,149.44
2023-01-09 01:00:00,Bremen,SMT-01,A,ECU100193,Transmission ECU,Bosch,OP0158,93.95,32.75,12.23,1.35,98,17.7,36,0,None,Pass,No,123.02,152.13
2023-01-09 02:00:00,Wolfsburg,ASSY-02,A,ECU100194,Engine ECU,ZF,OP0088,102.22,32.08,12.01,1.65,68,21.4,33,0,None,Pass,No,89.38,155.6
2023-01-09 03:00:00,Wolfsburg,SMT-03,C,ECU100195,Transmission ECU,Continental,OP0242,103.85,39.98,12.02,1.9,78,23.7,70,5,None,Pass,No,106.13,137.76
2023-01-09 04:00:00,Dresden,EOL-01,A,ECU100196,ABS ECU,Continental,OP0132,129.27,35.01,11.65,1.98,82,29.7,76,0,None,Pass,No,101.07,139.17
2023-01-09 05:00:00,Hanover,EOL-02,C,ECU100197,ABS ECU,Continental,OP0086,90.11,30.43,11.98,1.89,68,33.5,64,0,None,Pass,No,129.51,185.01
2023-01-09 06:00:00,Hanover,EOL-02,A,ECU100198,Engine ECU,Continental,OP0110,85.36,32.78,12.14,1.46,67,19.5,77,10,None,Pass,No,152.19,183.6
2023-01-09 07:00:00,Dresden,SMT-03,A,ECU100199,Transmission ECU,Valeo,OP0111,80.58,38.82,12.41,1.6,83,20.9,37,0,None,Pass,No,132.24,166.42
2023-01-09 08:00:00,Bremen,SMT-01,B,ECU100200,ADAS ECU,Valeo,OP0208,99.22,21.79,11.61,1.74,91,26.2,52,0,Sensor Failure,Fail,Yes,79.78,118.76
2023-01-09 09:00:00,Munich,EOL-01,A,ECU100201,Engine ECU,Infineon,OP0289,88.08,28.32,11.85,1.84,94,34.6,79,0,None,Pass,No,120.21,162.72
2023-01-09 10:00:00,Stuttgart,SMT-02,A,ECU100202,Battery ECU,Bosch,OP0074,77.34,32.96,12.13,1.9,77,19.0,60,0,None,Pass,No,102.89,152.39
2023-01-09 11:00:00,Hanover,EOL-02,A,ECU100203,ABS ECU,Valeo,OP0249,76.85,36.31,11.38,1.92,97,14.2,77,45,None,Pass,No,93.97,151.23
2023-01-09 12:00:00,Leipzig,SMT-01,C,ECU100204,Battery ECU,Continental,OP0108,108.84,34.76,11.86,1.91,68,24.8,55,30,None,Pass,No,118.74,183.4
2023-01-09 13:00:00,Munich,SMT-02,A,ECU100205,ABS ECU,Continental,OP0004,103.22,36.41,12.49,1.99,99,17.3,45,20,None,Pass,No,91.73,150.95
2023-01-09 14:00:00,Munich,EOL-01,B,ECU100206,Transmission ECU,Valeo,OP0215,109.85,34.2,11.6,1.79,83,26.8,72,15,None,Pass,No,127.07,227.4
2023-01-09 15:00:00,Bremen,SMT-03,B,ECU100207,Body ECU,Hella,OP0179,68.61,39.3,12.17,1.72,96,27.9,79,20,None,Pass,No,87.07,124.81
2023-01-09 16:00:00,Munich,ASSY-02,B,ECU100208,Transmission ECU,Infineon,OP0155,84.64,33.23,12.03,1.71,69,22.9,50,5,None,Pass,No,64.48,106.57
2023-01-09 17:00:00,Stuttgart,ASSY-01,B,ECU100209,Battery ECU,Bosch,OP0289,76.28,30.54,12.03,1.61,81,21.8,42,0,None,Pass,No,112.97,148.45
2023-01-09 18:00:00,Leipzig,SMT-03,A,ECU100210,Transmission ECU,ZF,OP0225,92.01,27.6,12.14,2.13,99,20.4,34,20,None,Pass,No,134.37,162.76
2023-01-09 19:00:00,Bremen,SMT-02,A,ECU100211,ADAS ECU,Infineon,OP0105,78.14,33.13,11.83,1.88,81,24.3,40,0,None,Pass,No,108.69,190.61
2023-01-09 20:00:00,Bremen,SMT-01,A,ECU100212,Transmission ECU,Bosch,OP0084,110.95,34.14,11.93,1.66,81,17.4,75,0,None,Pass,No,70.9,103.46
2023-01-09 21:00:00,Stuttgart,EOL-02,A,ECU100213,Body ECU,Bosch,OP0077,84.64,32.92,11.98,1.57,89,21.7,30,10,None,Pass,No,74.56,112.56
2023-01-09 22:00:00,Dresden,EOL-01,A,ECU100214,Engine ECU,Bosch,OP0203,117.85,25.07,12.24,1.84,72,20.3,39,0,None,Pass,No,98.58,120.51
2023-01-09 23:00:00,Stuttgart,SMT-03,A,ECU100215,Battery ECU,Infineon,OP0241,102.93,36.59,12.16,1.91,92,25.4,47,0,None,Pass,No,136.4,200.95
2023-01-10 00:00:00,Wolfsburg,EOL-02,C,ECU100216,ADAS ECU,Infineon,OP0288,103.57,34.86,12.04,1.91,83,25.7,43,10,None,Pass,No,81.82,104.07
2023-01-10 01:00:00,Dresden,EOL-02,C,ECU100217,Engine ECU,Valeo,OP0195,115.92,38.5,11.77,1.96,72,31.0,69,0,None,Pass,No,90.59,161.68
2023-01-10 02:00:00,Bremen,ASSY-02,A,ECU100218,ADAS ECU,Bosch,OP0205,91.04,33.57,11.74,1.83,73,19.1,71,0,Sensor Failure,Fail,Yes,128.51,180.19
2023-01-10 03:00:00,Regensburg,EOL-01,A,ECU100219,Body ECU,Continental,OP0214,102.65,28.87,11.62,1.94,82,22.3,35,0,None,Pass,No,119.23,193.63
2023-01-10 04:00:00,Bremen,SMT-02,A,ECU100220,ADAS ECU,Bosch,OP0019,94.72,34.31,11.78,1.78,67,28.7,71,5,None,Pass,No,126.11,222.1
2023-01-10 05:00:00,Leipzig,EOL-01,A,ECU100221,ADAS ECU,Continental,OP0159,78.17,46.21,12.1,1.89,91,26.4,52,0,None,Pass,No,141.39,237.55
2023-01-10 06:00:00,Munich,EOL-01,A,ECU100222,ABS ECU,Valeo,OP0212,80.52,30.66,12.4,1.68,98,20.7,56,0,None,Pass,No,82.18,137.2
2023-01-10 07:00:00,Wolfsburg,SMT-01,C,ECU100223,Body ECU,Valeo,OP0053,86.97,33.14,12.04,1.66,80,17.4,31,0,None,Pass,No,89.62,148.69
2023-01-10 08:00:00,Stuttgart,ASSY-01,A,ECU100224,Battery ECU,Bosch,OP0088,96.74,29.51,11.78,1.47,94,33.3,46,0,Sensor Failure,Fail,Yes,86.52,131.28
2023-01-10 09:00:00,Stuttgart,EOL-02,A,ECU100225,ABS ECU,Infineon,OP0160,101.28,34.45,12.0,1.74,100,16.0,54,0,Sensor Failure,Fail,Yes,110.63,155.38
2023-01-10 10:00:00,Nuremberg,SMT-02,A,ECU100226,Body ECU,Continental,OP0009,98.43,29.78,11.82,1.75,74,17.8,58,0,None,Pass,No,159.69,278.07
2023-01-10 11:00:00,Wolfsburg,SMT-01,C,ECU100227,Engine ECU,Continental,OP0179,98.68,33.24,12.22,1.6,100,24.9,31,0,None,Pass,No,80.62,106.72
2023-01-10 12:00:00,Hanover,EOL-02,C,ECU100228,Engine ECU,Continental,OP0083,85.84,41.63,11.62,1.89,87,28.8,40,0,None,Pass,No,100.13,142.13
2023-01-10 13:00:00,Bremen,ASSY-01,B,ECU100229,ADAS ECU,Continental,OP0151,56.73,39.28,12.26,1.82,93,19.6,42,30,None,Pass,No,136.08,221.98
2023-01-10 14:00:00,Regensburg,SMT-01,B,ECU100230,Engine ECU,ZF,OP0025,101.45,34.16,12.19,2.06,95,27.4,44,20,None,Pass,No,114.25,171.77
2023-01-10 15:00:00,Ingolstadt,ASSY-01,A,ECU100231,Body ECU,Valeo,OP0225,78.04,34.49,11.78,1.92,95,19.0,33,0,None,Pass,No,73.14,112.15
2023-01-10 16:00:00,Leipzig,ASSY-01,A,ECU100232,Body ECU,Continental,OP0194,122.33,39.66,11.78,1.6,81,28.0,38,0,None,Pass,No,57.16,86.27
2023-01-10 17:00:00,Ingolstadt,ASSY-01,B,ECU100233,ABS ECU,ZF,OP0118,95.17,23.24,11.87,2.11,69,28.1,63,0,None,Pass,No,100.41,120.71
2023-01-10 18:00:00,Stuttgart,SMT-01,C,ECU100234,ADAS ECU,ZF,OP0248,110.67,31.93,12.15,1.68,98,19.6,63,0,None,Pass,No,121.49,157.14
2023-01-10 19:00:00,Dresden,EOL-01,A,ECU100235,Battery ECU,Valeo,OP0078,73.46,43.46,11.72,1.63,89,28.4,79,30,None,Pass,No,94.07,164.42
2023-01-10 20:00:00,Stuttgart,ASSY-01,A,ECU100236,Engine ECU,Hella,OP0152,106.94,39.44,11.57,2.18,88,19.1,70,0,None,Pass,No,114.91,189.79
2023-01-10 21:00:00,Munich,EOL-01,B,ECU100237,ADAS ECU,Bosch,OP0056,100.73,33.54,11.94,1.9,77,11.6,64,0,None,Pass,No,65.42,93.06
2023-01-10 22:00:00,Bremen,EOL-02,A,ECU100238,Battery ECU,Valeo,OP0259,95.66,22.95,12.22,1.7,75,23.3,60,0,None,Pass,No,125.01,163.71
2023-01-10 23:00:00,Stuttgart,EOL-02,B,ECU100239,Battery ECU,Hella,OP0023,74.23,23.51,11.49,2.0,82,25.9,62,0,None,Pass,No,129.5,200.93
2023-01-11 00:00:00,Nuremberg,SMT-02,A,ECU100240,ADAS ECU,Infineon,OP0162,79.44,24.41,11.25,1.94,95,27.8,63,5,None,Pass,No,132.91,186.94
2023-01-11 01:00:00,Nuremberg,ASSY-02,A,ECU100241,ABS ECU,Bosch,OP0265,99.82,28.03,12.21,2.07,66,29.4,52,0,None,Pass,No,106.67,138.78
2023-01-11 02:00:00,Hanover,EOL-01,B,ECU100242,Engine ECU,Bosch,OP0082,79.44,29.38,12.04,1.57,86,18.8,78,0,Communication Failure,Fail,Yes,110.29,166.45
2023-01-11 03:00:00,Wolfsburg,EOL-02,C,ECU100243,Engine ECU,Bosch,OP0059,77.56,40.88,11.99,1.68,78,23.9,56,0,None,Pass,No,108.67,131.59
2023-01-11 04:00:00,Munich,ASSY-02,A,ECU100244,Body ECU,ZF,OP0066,82.42,26.25,11.92,1.72,78,21.8,67,0,None,Pass,No,99.21,144.97
2023-01-11 05:00:00,Hanover,ASSY-01,A,ECU100245,Engine ECU,Continental,OP0115,97.54,30.13,12.0,2.0,75,23.9,30,0,None,Pass,No,107.37,129.31
2023-01-11 06:00:00,Ingolstadt,ASSY-02,A,ECU100246,Transmission ECU,Bosch,OP0291,111.32,38.16,12.21,1.64,100,35.5,53,0,None,Pass,No,95.36,153.49
2023-01-11 07:00:00,Nuremberg,ASSY-02,B,ECU100247,ADAS ECU,Continental,OP0242,96.21,35.48,12.51,1.44,73,23.0,76,5,None,Pass,No,98.81,158.14
2023-01-11 08:00:00,Nuremberg,ASSY-01,C,ECU100248,Engine ECU,Bosch,OP0109,108.29,37.31,12.15,1.35,68,19.1,47,0,None,Pass,No,140.72,215.28
2023-01-11 09:00:00,Regensburg,EOL-01,A,ECU100249,Engine ECU,ZF,OP0032,87.89,34.46,11.76,1.67,96,22.7,43,0,Programming Error,Fail,Yes,105.46,152.22
2023-01-11 10:00:00,Stuttgart,ASSY-01,A,ECU100250,ADAS ECU,Infineon,OP0213,120.58,41.72,11.91,1.89,78,28.2,64,0,Programming Error,Fail,Yes,128.7,159.71
2023-01-11 11:00:00,Wolfsburg,SMT-02,C,ECU100251,Engine ECU,Bosch,OP0088,109.96,38.57,12.0,1.8,94,26.4,35,5,None,Pass,No,77.03,127.57
2023-01-11 12:00:00,Regensburg,SMT-03,B,ECU100252,Transmission ECU,Valeo,OP0062,103.42,28.2,12.11,1.88,97,29.2,32,0,Sensor Failure,Fail,Yes,93.19,125.3
2023-01-11 13:00:00,Wolfsburg,SMT-01,B,ECU100253,Battery ECU,Hella,OP0003,96.86,30.88,12.11,1.89,78,33.2,61,0,None,Pass,No,93.7,136.94
2023-01-11 14:00:00,Stuttgart,ASSY-01,A,ECU100254,Battery ECU,Bosch,OP0262,95.95,35.96,12.07,1.64,95,33.0,33,0,Solder Defect,Fail,Yes,109.5,140.54
2023-01-11 15:00:00,Leipzig,ASSY-01,A,ECU100255,Body ECU,Hella,OP0112,67.64,35.15,12.47,1.78,95,20.0,74,0,None,Pass,No,79.61,123.97
2023-01-11 16:00:00,Nuremberg,ASSY-02,B,ECU100256,Transmission ECU,Hella,OP0012,66.93,41.01,12.18,1.97,79,27.7,36,0,None,Pass,No,81.84,129.35
2023-01-11 17:00:00,Bremen,SMT-02,B,ECU100257,Body ECU,ZF,OP0053,99.8,41.96,11.63,1.85,65,15.3,32,0,None,Pass,No,100.86,156.98
2023-01-11 18:00:00,Leipzig,EOL-02,B,ECU100258,ADAS ECU,Infineon,OP0148,91.09,41.15,11.99,1.66,72,29.5,32,0,None,Pass,No,84.75,105.47
2023-01-11 19:00:00,Munich,EOL-02,A,ECU100259,Body ECU,Hella,OP0134,98.43,34.19,12.36,1.77,89,16.3,46,0,None,Pass,No,99.93,177.09
2023-01-11 20:00:00,Leipzig,ASSY-02,B,ECU100260,Engine ECU,ZF,OP0084,73.05,41.38,11.84,1.64,90,16.3,67,0,None,Pass,No,149.03,225.5
2023-01-11 21:00:00,Nuremberg,EOL-01,C,ECU100261,Engine ECU,Infineon,OP0184,112.85,42.18,11.83,1.9,88,23.1,76,0,Solder Defect,Fail,Yes,83.3,125.38
2023-01-11 22:00:00,Munich,ASSY-01,C,ECU100262,Transmission ECU,Bosch,OP0169,86.97,35.94,11.96,1.88,99,28.7,30,5,None,Pass,No,102.68,161.49
2023-01-11 23:00:00,Ingolstadt,ASSY-01,A,ECU100263,Battery ECU,Continental,OP0049,95.7,25.08,11.94,1.98,83,19.3,31,0,None,Pass,No,127.27,198.15
2023-01-12 00:00:00,Hanover,ASSY-02,B,ECU100264,ADAS ECU,ZF,OP0108,82.45,28.78,11.91,1.8,76,21.4,30,30,None,Pass,No,91.99,124.18
2023-01-12 01:00:00,Dresden,ASSY-01,B,ECU100265,ADAS ECU,Hella,OP0193,94.9,31.88,11.84,1.42,77,19.8,40,0,None,Pass,No,79.05,115.95
2023-01-12 02:00:00,Bremen,EOL-01,C,ECU100266,ADAS ECU,Hella,OP0214,125.75,32.34,12.38,2.0,80,24.7,38,0,None,Pass,No,93.03,130.57
2023-01-12 03:00:00,Dresden,SMT-03,C,ECU100267,ADAS ECU,Bosch,OP0095,107.36,30.43,12.09,1.75,93,28.6,34,0,None,Pass,No,51.7,81.78
2023-01-12 04:00:00,Wolfsburg,SMT-01,C,ECU100268,ADAS ECU,ZF,OP0031,81.47,32.62,11.71,1.87,74,24.1,69,0,None,Pass,No,127.39,166.43
2023-01-12 05:00:00,Stuttgart,SMT-01,C,ECU100269,Battery ECU,Bosch,OP0156,74.91,37.98,11.61,1.78,96,20.9,62,0,None,Pass,No,105.43,128.92
2023-01-12 06:00:00,Regensburg,SMT-01,A,ECU100270,ADAS ECU,ZF,OP0012,95.32,36.38,11.92,1.81,82,31.7,67,0,None,Pass,No,98.53,155.97
2023-01-12 07:00:00,Regensburg,SMT-03,B,ECU100271,Engine ECU,Continental,OP0272,85.04,31.88,12.11,1.83,75,29.1,67,30,None,Pass,No,106.64,166.73
2023-01-12 08:00:00,Hanover,ASSY-01,B,ECU100272,Transmission ECU,Valeo,OP0225,79.84,37.91,12.08,1.42,71,20.1,48,0,None,Pass,No,98.4,167.99
2023-01-12 09:00:00,Hanover,ASSY-02,A,ECU100273,ABS ECU,Bosch,OP0163,119.81,38.23,12.1,1.73,88,19.5,59,10,None,Pass,No,145.77,185.42
2023-01-12 10:00:00,Ingolstadt,EOL-02,A,ECU100274,Body ECU,Hella,OP0044,60.33,37.62,12.22,1.88,76,22.0,62,0,None,Pass,No,137.57,220.97
2023-01-12 11:00:00,Ingolstadt,SMT-02,A,ECU100275,ADAS ECU,Bosch,OP0226,100.65,35.29,11.94,1.84,80,28.9,67,0,None,Pass,No,151.36,192.16
2023-01-12 12:00:00,Regensburg,ASSY-01,C,ECU100276,Body ECU,ZF,OP0253,119.14,36.84,12.42,1.73,75,11.0,50,0,None,Pass,No,121.83,154.08
2023-01-12 13:00:00,Bremen,SMT-03,A,ECU100277,Engine ECU,Bosch,OP0233,72.6,34.84,11.91,1.7,94,30.5,69,0,None,Pass,No,127.08,154.56
2023-01-12 14:00:00,Dresden,EOL-01,C,ECU100278,Engine ECU,Continental,OP0259,83.75,33.11,11.77,1.76,97,22.2,33,0,None,Pass,No,124.38,151.17
2023-01-12 15:00:00,Regensburg,SMT-03,B,ECU100279,ABS ECU,ZF,OP0287,85.07,38.83,11.18,1.77,97,17.9,51,10,None,Pass,No,97.12,118.16
2023-01-12 16:00:00,Hanover,EOL-02,B,ECU100280,Body ECU,Infineon,OP0180,114.14,40.58,12.25,2.07,69,24.7,51,0,None,Pass,No,58.69,100.93
2023-01-12 17:00:00,Wolfsburg,SMT-01,A,ECU100281,Engine ECU,Hella,OP0223,89.56,30.16,11.6,1.68,81,25.4,52,45,None,Pass,No,106.96,172.81
2023-01-12 18:00:00,Wolfsburg,ASSY-01,B,ECU100282,ADAS ECU,Hella,OP0116,120.73,48.97,12.4,2.2,98,28.4,66,5,None,Pass,No,123.5,163.0
2023-01-12 19:00:00,Munich,EOL-02,B,ECU100283,Battery ECU,ZF,OP0005,102.78,28.5,11.13,1.82,80,29.7,38,0,None,Pass,No,107.46,170.14
2023-01-12 20:00:00,Leipzig,SMT-01,A,ECU100284,Engine ECU,Infineon,OP0261,84.72,34.62,12.05,2.01,73,25.7,51,0,None,Pass,No,142.43,203.05
2023-01-12 21:00:00,Munich,SMT-02,C,ECU100285,Transmission ECU,Continental,OP0066,73.07,38.67,11.69,1.94,96,26.5,65,0,None,Pass,No,98.19,168.0
2023-01-12 22:00:00,Ingolstadt,EOL-01,B,ECU100286,Transmission ECU,Bosch,OP0015,74.84,36.6,12.14,1.83,100,24.3,30,30,None,Pass,No,114.03,148.59
2023-01-12 23:00:00,Leipzig,SMT-01,A,ECU100287,Transmission ECU,Valeo,OP0149,99.94,29.16,11.78,1.84,91,27.3,41,60,None,Pass,No,98.9,174.7
2023-01-13 00:00:00,Stuttgart,SMT-02,C,ECU100288,Battery ECU,Hella,OP0101,128.54,36.26,12.42,1.97,94,20.9,61,0,None,Pass,No,152.79,210.09
2023-01-13 01:00:00,Leipzig,SMT-03,A,ECU100289,ADAS ECU,Continental,OP0267,82.9,44.03,11.64,2.1,79,22.0,32,0,None,Pass,No,60.94,75.91
2023-01-13 02:00:00,Munich,SMT-01,B,ECU100290,Body ECU,Continental,OP0218,80.37,33.76,12.05,1.66,91,16.2,54,0,None,Pass,No,141.79,193.69
2023-01-13 03:00:00,Munich,SMT-01,B,ECU100291,Body ECU,Continental,OP0042,99.82,26.46,12.07,1.62,86,32.3,48,15,None,Pass,No,106.92,189.96
2023-01-13 04:00:00,Regensburg,ASSY-02,A,ECU100292,ABS ECU,Bosch,OP0066,87.05,26.54,11.8,1.77,86,20.8,34,15,None,Pass,No,118.61,165.85
2023-01-13 05:00:00,Wolfsburg,EOL-01,B,ECU100293,ABS ECU,Continental,OP0120,83.03,41.67,12.27,1.75,88,29.4,58,0,None,Pass,No,49.93,68.97
2023-01-13 06:00:00,Munich,EOL-01,B,ECU100294,ABS ECU,Continental,OP0245,113.29,32.89,11.62,1.92,78,30.3,46,0,Sensor Failure,Fail,Yes,73.95,98.6
2023-01-13 07:00:00,Leipzig,EOL-02,B,ECU100295,Engine ECU,ZF,OP0287,112.93,34.81,12.11,1.81,70,16.3,51,0,None,Pass,No,110.11,160.03
